TipusCasData,RegioSanitariaCodi,RegioSanitariaDescripcio,EdatRang,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
04/05/2020,64,Girona,90+,0,Home,Positiu,1
04/05/2020,61,Lleida,50-59,1,Dona,Positiu,1
04/05/2020,61,Lleida,80-89,1,Dona,Positiu,1
04/05/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,3
04/05/2020,00,No classificat,40-49,0,Home,Sospitós,1
04/05/2020,64,Girona,30-39,0,Home,Positiu,3
04/05/2020,61,Lleida,0-9,0,Home,Sospitós,8
04/05/2020,00,No classificat,50-59,1,Dona,Positiu,2
04/05/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,4
04/05/2020,64,Girona,40-49,1,Dona,Positiu,14
04/05/2020,67,Catalunya Central,10-19,0,Home,Positiu,1
04/05/2020,00,No classificat,40-49,1,Dona,Positiu,2
04/05/2020,64,Girona,80-89,0,Home,Positiu,1
04/05/2020,00,No classificat,30-39,1,Dona,Sospitós,1
04/05/2020,71,Alt Pirineu i Aran,0-9,1,Dona,Sospitós,1
04/05/2020,00,No classificat,70-79,1,Dona,Positiu,3
04/05/2020,61,Lleida,50-59,0,Home,Positiu,3
04/05/2020,64,Girona,50-59,0,Home,Positiu,2
04/05/2020,00,No classificat,50-59,1,Dona,Sospitós,1
04/05/2020,67,Catalunya Central,0-9,0,Home,Sospitós,2
04/05/2020,67,Catalunya Central,60-69,0,Home,Positiu,3
04/05/2020,62,Camp de Tarragona,90+,1,Dona,Positiu,1
04/05/2020,00,No classificat,10-19,0,Home,Positiu,2
04/05/2020,00,No classificat,60-69,1,Dona,Positiu,2
04/05/2020,00,No classificat,80-89,1,Dona,Positiu,5
04/05/2020,64,Girona,40-49,0,Home,Positiu,4
04/05/2020,00,No classificat,20-29,0,Home,Positiu,2
04/05/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,12
04/05/2020,00,No classificat,50-59,0,Home,Positiu,2
04/05/2020,00,No classificat,30-39,0,Home,Positiu,5
04/05/2020,61,Lleida,10-19,0,Home,Positiu,1
04/05/2020,00,No classificat,80-89,0,Home,Positiu,1
04/05/2020,71,Alt Pirineu i Aran,40-49,0,Home,Positiu,1
04/05/2020,67,Catalunya Central,0-9,1,Dona,Positiu,2
04/05/2020,71,Alt Pirineu i Aran,30-39,0,Home,Sospitós,2
04/05/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,1
04/05/2020,64,Girona,70-79,1,Dona,Positiu,1
04/05/2020,62,Camp de Tarragona,70-79,1,Dona,Positiu,1
04/05/2020,64,Girona,10-19,0,Home,Positiu,1
04/05/2020,71,Alt Pirineu i Aran,90+,1,Dona,Sospitós,10
04/05/2020,71,Alt Pirineu i Aran,30-39,1,Dona,Sospitós,3
04/05/2020,00,No classificat,20-29,1,Dona,Positiu,4
04/05/2020,00,No classificat,70-79,0,Home,Positiu,1
04/05/2020,67,Catalunya Central,20-29,0,Home,Sospitós,13
04/05/2020,67,Catalunya Central,40-49,0,Home,Sospitós,22
04/05/2020,64,Girona,30-39,0,Home,Sospitós,45
04/05/2020,64,Girona,80-89,1,Dona,Sospitós,17
04/05/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,5
04/05/2020,61,Lleida,30-39,0,Home,Positiu,2
04/05/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,7
04/05/2020,64,Girona,90+,0,Home,Sospitós,3
04/05/2020,64,Girona,20-29,1,Dona,Positiu,5
04/05/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,1
04/05/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,4
04/05/2020,78,Barcelona,90+,1,Dona,Positiu,15
04/05/2020,67,Catalunya Central,50-59,0,Home,Sospitós,14
04/05/2020,64,Girona,30-39,1,Dona,Sospitós,106
04/05/2020,67,Catalunya Central,90+,0,Home,Sospitós,4
04/05/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,2
04/05/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,2
04/05/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,10
04/05/2020,64,Girona,90+,1,Dona,Sospitós,14
04/05/2020,64,Girona,70-79,1,Dona,Sospitós,23
04/05/2020,78,Barcelona,10-19,0,Home,Sospitós,52
04/05/2020,00,No classificat,90+,1,Dona,Positiu,2
04/05/2020,61,Lleida,20-29,0,Home,Positiu,2
04/05/2020,64,Girona,30-39,1,Dona,Positiu,8
04/05/2020,00,No classificat,60-69,0,Home,Positiu,1
04/05/2020,62,Camp de Tarragona,0-9,0,Home,Positiu,1
04/05/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,1
04/05/2020,00,No classificat,10-19,1,Dona,Positiu,1
04/05/2020,67,Catalunya Central,40-49,1,Dona,Positiu,2
04/05/2020,61,Lleida,0-9,1,Dona,Sospitós,9
04/05/2020,64,Girona,90+,1,Dona,Positiu,1
04/05/2020,63,Terres de l'Ebre,0-9,1,Dona,Sospitós,1
05/05/2020,64,Girona,0-9,1,Dona,Sospitós,3
05/05/2020,63,Terres de l'Ebre,50-59,0,Home,Sospitós,5
05/05/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,66
05/05/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,8
05/05/2020,64,Girona,30-39,1,Dona,Positiu,13
05/05/2020,64,Girona,60-69,1,Dona,Positiu,5
05/05/2020,64,Girona,30-39,1,Dona,Sospitós,87
05/05/2020,67,Catalunya Central,60-69,1,Dona,Positiu,1
05/05/2020,64,Girona,70-79,0,Home,Sospitós,22
05/05/2020,78,Barcelona,20-29,1,Dona,Positiu,19
05/05/2020,78,Barcelona,50-59,0,Home,Positiu,18
05/05/2020,64,Girona,50-59,1,Dona,Positiu,10
05/05/2020,78,Barcelona,80-89,1,Dona,Positiu,16
05/05/2020,78,Barcelona,10-19,0,Home,Sospitós,68
05/05/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,17
05/05/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,26
05/05/2020,64,Girona,90+,0,Home,Sospitós,8
05/05/2020,64,Girona,80-89,0,Home,Positiu,2
05/05/2020,78,Barcelona,30-39,1,Dona,Sospitós,285
05/05/2020,63,Terres de l'Ebre,30-39,1,Dona,Sospitós,3
05/05/2020,67,Catalunya Central,40-49,0,Home,Sospitós,27
05/05/2020,67,Catalunya Central,80-89,1,Dona,Positiu,7
05/05/2020,67,Catalunya Central,60-69,0,Home,Positiu,1
05/05/2020,64,Girona,50-59,0,Home,Sospitós,37
05/05/2020,67,Catalunya Central,0-9,0,Home,Sospitós,3
05/05/2020,78,Barcelona,20-29,1,Dona,Sospitós,158
05/05/2020,78,Barcelona,40-49,1,Dona,Positiu,23
05/05/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,3
05/05/2020,78,Barcelona,90+,0,Home,Positiu,9
05/05/2020,78,Barcelona,40-49,1,Dona,Sospitós,341
05/05/2020,67,Catalunya Central,50-59,0,Home,Sospitós,39
05/05/2020,78,Barcelona,20-29,0,Home,Sospitós,65
05/05/2020,64,Girona,70-79,1,Dona,Sospitós,19
05/05/2020,64,Girona,80-89,1,Dona,Positiu,12
05/05/2020,78,Barcelona,50-59,1,Dona,Positiu,31
05/05/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,22
05/05/2020,78,Barcelona,90+,1,Dona,Sospitós,179
05/05/2020,64,Girona,40-49,0,Home,Sospitós,45
05/05/2020,64,Girona,60-69,1,Dona,Sospitós,54
05/05/2020,78,Barcelona,90+,0,Home,Sospitós,45
05/05/2020,78,Barcelona,70-79,0,Home,Sospitós,164
05/05/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,30
05/05/2020,64,Girona,20-29,1,Dona,Sospitós,62
05/05/2020,64,Girona,60-69,0,Home,Positiu,2
05/05/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,6
05/05/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,1
05/05/2020,78,Barcelona,0-9,1,Dona,Sospitós,49
05/05/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,8
05/05/2020,78,Barcelona,10-19,1,Dona,Sospitós,57
05/05/2020,78,Barcelona,50-59,1,Dona,Sospitós,290
05/05/2020,64,Girona,10-19,1,Dona,Sospitós,19
05/05/2020,78,Barcelona,30-39,0,Home,Sospitós,86
05/05/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,57
05/05/2020,67,Catalunya Central,60-69,0,Home,Sospitós,23
05/05/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,14
05/05/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,8
05/05/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,13
05/05/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,6
05/05/2020,64,Girona,90+,1,Dona,Positiu,13
05/05/2020,78,Barcelona,60-69,0,Home,Sospitós,171
05/05/2020,78,Barcelona,80-89,0,Home,Positiu,12
05/05/2020,67,Catalunya Central,80-89,0,Home,Positiu,6
05/05/2020,64,Girona,50-59,1,Dona,Sospitós,123
05/05/2020,78,Barcelona,90+,1,Dona,Positiu,25
05/05/2020,64,Girona,80-89,0,Home,Sospitós,13
05/05/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,34
05/05/2020,67,Catalunya Central,90+,1,Dona,Positiu,7
05/05/2020,67,Catalunya Central,70-79,1,Dona,Sospitós,18
05/05/2020,61,Lleida,20-29,1,Dona,Sospitós,11
05/05/2020,67,Catalunya Central,90+,1,Dona,Sospitós,42
05/05/2020,71,Alt Pirineu i Aran,0-9,0,Home,Sospitós,3
05/05/2020,78,Barcelona,60-69,0,Home,Positiu,14
05/05/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,7
05/05/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,32
05/05/2020,64,Girona,50-59,0,Home,Positiu,6
05/05/2020,78,Barcelona,60-69,1,Dona,Sospitós,187
05/05/2020,78,Barcelona,0-9,1,Dona,Positiu,3
05/05/2020,78,Barcelona,80-89,1,Dona,Sospitós,247
05/05/2020,67,Catalunya Central,40-49,1,Dona,Positiu,3
05/05/2020,78,Barcelona,70-79,0,Home,Positiu,12
05/05/2020,78,Barcelona,0-9,0,Home,Sospitós,47
05/05/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,4
05/05/2020,71,Alt Pirineu i Aran,10-19,1,Dona,Sospitós,2
05/05/2020,78,Barcelona,70-79,1,Dona,Positiu,12
05/05/2020,64,Girona,40-49,1,Dona,Sospitós,123
05/05/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,7
05/05/2020,67,Catalunya Central,90+,0,Home,Sospitós,11
05/05/2020,64,Girona,90+,0,Home,Positiu,2
05/05/2020,67,Catalunya Central,70-79,0,Home,Sospitós,28
05/05/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,3
05/05/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,3
05/05/2020,64,Girona,30-39,0,Home,Positiu,1
05/05/2020,61,Lleida,30-39,1,Dona,Sospitós,20
05/05/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,12
05/05/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,35
05/05/2020,64,Girona,0-9,0,Home,Sospitós,5
05/05/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,6
05/05/2020,78,Barcelona,40-49,0,Home,Sospitós,152
05/05/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,13
05/05/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,4
05/05/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,8
05/05/2020,67,Catalunya Central,20-29,0,Home,Sospitós,9
05/05/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,27
05/05/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,10
05/05/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,9
05/05/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,13
05/05/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,11
05/05/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,14
05/05/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,13
05/05/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,8
05/05/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,12
05/05/2020,78,Barcelona,30-39,1,Dona,Positiu,13
05/05/2020,78,Barcelona,70-79,1,Dona,Sospitós,162
05/05/2020,78,Barcelona,60-69,1,Dona,Positiu,14
05/05/2020,78,Barcelona,50-59,0,Home,Sospitós,195
05/05/2020,63,Terres de l'Ebre,0-9,0,Home,Sospitós,1
05/05/2020,78,Barcelona,80-89,0,Home,Sospitós,145
05/05/2020,67,Catalunya Central,30-39,0,Home,Sospitós,24
05/05/2020,63,Terres de l'Ebre,20-29,1,Dona,Sospitós,4
05/05/2020,67,Catalunya Central,80-89,0,Home,Sospitós,15
05/05/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,7
05/05/2020,64,Girona,80-89,1,Dona,Sospitós,13
05/05/2020,63,Terres de l'Ebre,90+,0,Home,Sospitós,3
05/05/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,17
05/05/2020,64,Girona,60-69,0,Home,Sospitós,39
05/05/2020,61,Lleida,10-19,0,Home,Sospitós,7
05/05/2020,61,Lleida,90+,0,Home,Sospitós,2
05/05/2020,63,Terres de l'Ebre,10-19,0,Home,Sospitós,2
05/05/2020,61,Lleida,20-29,0,Home,Sospitós,5
05/05/2020,71,Alt Pirineu i Aran,50-59,0,Home,Sospitós,3
05/05/2020,61,Lleida,30-39,0,Home,Sospitós,14
05/05/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,1
05/05/2020,61,Lleida,90+,1,Dona,Positiu,1
05/05/2020,61,Lleida,50-59,0,Home,Sospitós,20
05/05/2020,64,Girona,10-19,0,Home,Sospitós,5
05/05/2020,71,Alt Pirineu i Aran,80-89,0,Home,Sospitós,12
05/05/2020,61,Lleida,70-79,0,Home,Sospitós,10
05/05/2020,78,Barcelona,10-19,1,Dona,Positiu,5
05/05/2020,64,Girona,30-39,0,Home,Sospitós,35
05/05/2020,61,Lleida,90+,1,Dona,Sospitós,4
05/05/2020,61,Lleida,50-59,1,Dona,Sospitós,26
05/05/2020,61,Lleida,80-89,1,Dona,Sospitós,7
05/05/2020,61,Lleida,40-49,1,Dona,Sospitós,21
05/05/2020,61,Lleida,70-79,1,Dona,Sospitós,10
05/05/2020,61,Lleida,60-69,1,Dona,Sospitós,6
05/05/2020,78,Barcelona,40-49,0,Home,Positiu,20
05/05/2020,61,Lleida,60-69,0,Home,Sospitós,17
05/05/2020,67,Catalunya Central,50-59,0,Home,Positiu,2
05/05/2020,64,Girona,20-29,0,Home,Sospitós,13
05/05/2020,71,Alt Pirineu i Aran,60-69,0,Home,Sospitós,6
05/05/2020,61,Lleida,80-89,0,Home,Sospitós,6
05/05/2020,61,Lleida,40-49,0,Home,Sospitós,17
05/05/2020,64,Girona,90+,1,Dona,Sospitós,2
05/05/2020,64,Girona,20-29,0,Home,Positiu,3
05/05/2020,71,Alt Pirineu i Aran,20-29,1,Dona,Sospitós,3
05/05/2020,67,Catalunya Central,20-29,0,Home,Positiu,1
05/05/2020,00,No classificat,0-9,0,Home,Positiu,2
05/05/2020,71,Alt Pirineu i Aran,0-9,1,Dona,Sospitós,1
05/05/2020,00,No classificat,0-9,1,Dona,Positiu,1
05/05/2020,61,Lleida,10-19,1,Dona,Sospitós,4
05/05/2020,00,No classificat,50-59,0,Home,Positiu,9
05/05/2020,62,Camp de Tarragona,60-69,0,Home,Positiu,1
05/05/2020,61,Lleida,40-49,1,Dona,Positiu,1
05/05/2020,00,No classificat,40-49,0,Home,Positiu,10
05/05/2020,00,No classificat,30-39,0,Home,Positiu,8
05/05/2020,67,Catalunya Central,30-39,0,Home,Positiu,1
05/05/2020,71,Alt Pirineu i Aran,60-69,1,Dona,Sospitós,3
05/05/2020,71,Alt Pirineu i Aran,30-39,1,Dona,Sospitós,2
05/05/2020,00,No classificat,20-29,1,Dona,Positiu,6
05/05/2020,61,Lleida,0-9,0,Home,Sospitós,3
05/05/2020,78,Barcelona,10-19,0,Home,Positiu,4
05/05/2020,00,No classificat,40-49,1,Dona,Positiu,9
05/05/2020,71,Alt Pirineu i Aran,90+,1,Dona,Sospitós,11
05/05/2020,00,No classificat,20-29,0,Home,Positiu,5
05/05/2020,00,No classificat,70-79,1,Dona,Positiu,18
05/05/2020,00,No classificat,80-89,0,Home,Positiu,6
05/05/2020,61,Lleida,0-9,1,Dona,Sospitós,6
05/05/2020,00,No classificat,90+,1,Dona,Positiu,6
05/05/2020,63,Terres de l'Ebre,0-9,1,Dona,Sospitós,1
05/05/2020,62,Camp de Tarragona,60-69,1,Dona,Positiu,1
05/05/2020,00,No classificat,50-59,1,Dona,Positiu,10
05/05/2020,67,Catalunya Central,20-29,1,Dona,Positiu,1
05/05/2020,00,No classificat,10-19,0,Home,Positiu,1
05/05/2020,00,No classificat,90+,0,Home,Positiu,2
05/05/2020,71,Alt Pirineu i Aran,70-79,1,Dona,Sospitós,2
05/05/2020,71,Alt Pirineu i Aran,90+,0,Home,Sospitós,3
05/05/2020,00,No classificat,60-69,1,Dona,Positiu,8
05/05/2020,62,Camp de Tarragona,40-49,1,Dona,Positiu,1
05/05/2020,71,Alt Pirineu i Aran,80-89,1,Dona,Sospitós,6
05/05/2020,64,Girona,70-79,0,Home,Positiu,4
05/05/2020,71,Alt Pirineu i Aran,40-49,0,Home,Sospitós,2
05/05/2020,00,No classificat,10-19,1,Dona,Positiu,2
05/05/2020,63,Terres de l'Ebre,60-69,0,Home,Positiu,3
05/05/2020,67,Catalunya Central,40-49,0,Home,Positiu,2
05/05/2020,71,Alt Pirineu i Aran,50-59,1,Dona,Sospitós,3
05/05/2020,67,Catalunya Central,70-79,0,Home,Positiu,2
05/05/2020,78,Barcelona,30-39,0,Home,Positiu,5
05/05/2020,78,Barcelona,20-29,0,Home,Positiu,3
05/05/2020,61,Lleida,20-29,0,Home,Positiu,1
05/05/2020,63,Terres de l'Ebre,50-59,1,Dona,Positiu,2
05/05/2020,67,Catalunya Central,50-59,1,Dona,Positiu,2
05/05/2020,62,Camp de Tarragona,20-29,1,Dona,Positiu,2
05/05/2020,64,Girona,20-29,1,Dona,Positiu,7
05/05/2020,00,No classificat,30-39,1,Dona,Positiu,9
05/05/2020,61,Lleida,50-59,1,Dona,Positiu,2
05/05/2020,00,No classificat,70-79,0,Home,Positiu,14
05/05/2020,67,Catalunya Central,10-19,0,Home,Sospitós,1
05/05/2020,64,Girona,40-49,1,Dona,Positiu,12
05/05/2020,61,Lleida,80-89,1,Dona,Positiu,2
05/05/2020,63,Terres de l'Ebre,10-19,1,Dona,Sospitós,1
05/05/2020,78,Barcelona,0-9,0,Home,Positiu,2
05/05/2020,61,Lleida,70-79,1,Dona,Positiu,2
05/05/2020,00,No classificat,80-89,1,Dona,Positiu,7
05/05/2020,64,Girona,0-9,1,Dona,Positiu,1
05/05/2020,71,Alt Pirineu i Aran,10-19,0,Home,Sospitós,1
05/05/2020,00,No classificat,60-69,0,Home,Positiu,13
05/05/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,2
05/05/2020,61,Lleida,50-59,0,Home,Positiu,2
06/05/2020,67,Catalunya Central,20-29,0,Home,Sospitós,8
06/05/2020,71,Alt Pirineu i Aran,90+,1,Dona,Sospitós,3
06/05/2020,63,Terres de l'Ebre,80-89,1,Dona,Sospitós,21
06/05/2020,64,Girona,80-89,0,Home,Positiu,1
06/05/2020,63,Terres de l'Ebre,20-29,0,Home,Sospitós,4
06/05/2020,64,Girona,40-49,1,Dona,Positiu,6
06/05/2020,67,Catalunya Central,10-19,0,Home,Sospitós,6
06/05/2020,78,Barcelona,10-19,1,Dona,Sospitós,80
06/05/2020,63,Terres de l'Ebre,40-49,1,Dona,Sospitós,2
06/05/2020,78,Barcelona,20-29,0,Home,Positiu,11
06/05/2020,67,Catalunya Central,30-39,1,Dona,Sospitós,36
06/05/2020,62,Camp de Tarragona,60-69,1,Dona,Sospitós,26
06/05/2020,62,Camp de Tarragona,0-9,1,Dona,Sospitós,5
06/05/2020,64,Girona,80-89,1,Dona,Sospitós,99
06/05/2020,61,Lleida,20-29,1,Dona,Sospitós,9
06/05/2020,67,Catalunya Central,60-69,0,Home,Sospitós,25
06/05/2020,62,Camp de Tarragona,90+,1,Dona,Sospitós,6
06/05/2020,61,Lleida,50-59,1,Dona,Positiu,3
06/05/2020,62,Camp de Tarragona,20-29,0,Home,Sospitós,13
06/05/2020,78,Barcelona,80-89,1,Dona,Sospitós,233
06/05/2020,67,Catalunya Central,50-59,0,Home,Sospitós,22
06/05/2020,00,No classificat,50-59,1,Dona,Sospitós,2
06/05/2020,62,Camp de Tarragona,60-69,0,Home,Sospitós,19
06/05/2020,67,Catalunya Central,40-49,1,Dona,Positiu,3
06/05/2020,78,Barcelona,50-59,0,Home,Sospitós,192
06/05/2020,62,Camp de Tarragona,0-9,0,Home,Sospitós,9
06/05/2020,71,Alt Pirineu i Aran,40-49,1,Dona,Sospitós,8
06/05/2020,78,Barcelona,40-49,0,Home,Sospitós,163
06/05/2020,62,Camp de Tarragona,10-19,0,Home,Sospitós,10
06/05/2020,67,Catalunya Central,70-79,0,Home,Sospitós,15
06/05/2020,64,Girona,0-9,1,Dona,Sospitós,3
06/05/2020,62,Camp de Tarragona,90+,0,Home,Positiu,1
06/05/2020,78,Barcelona,60-69,0,Home,Sospitós,148
06/05/2020,78,Barcelona,70-79,1,Dona,Sospitós,134
06/05/2020,63,Terres de l'Ebre,80-89,0,Home,Sospitós,12
06/05/2020,64,Girona,90+,1,Dona,Sospitós,68
06/05/2020,78,Barcelona,30-39,0,Home,Positiu,11
06/05/2020,78,Barcelona,10-19,0,Home,Sospitós,71
06/05/2020,64,Girona,20-29,1,Dona,Positiu,5
06/05/2020,62,Camp de Tarragona,80-89,1,Dona,Sospitós,6
06/05/2020,78,Barcelona,60-69,1,Dona,Sospitós,173
06/05/2020,64,Girona,80-89,0,Home,Sospitós,45
06/05/2020,64,Girona,50-59,1,Dona,Sospitós,160
06/05/2020,78,Barcelona,50-59,0,Home,Positiu,18
06/05/2020,64,Girona,50-59,1,Dona,Positiu,7
06/05/2020,78,Barcelona,20-29,1,Dona,Sospitós,216
06/05/2020,78,Barcelona,80-89,1,Dona,Positiu,26
06/05/2020,78,Barcelona,30-39,0,Home,Sospitós,103
06/05/2020,62,Camp de Tarragona,80-89,0,Home,Positiu,1
06/05/2020,62,Camp de Tarragona,50-59,0,Home,Sospitós,23
06/05/2020,63,Terres de l'Ebre,70-79,0,Home,Sospitós,4
06/05/2020,64,Girona,50-59,0,Home,Positiu,5
06/05/2020,64,Girona,60-69,0,Home,Sospitós,50
06/05/2020,64,Girona,30-39,0,Home,Sospitós,33
06/05/2020,78,Barcelona,70-79,1,Dona,Positiu,8
06/05/2020,78,Barcelona,80-89,0,Home,Positiu,18
06/05/2020,67,Catalunya Central,60-69,1,Dona,Positiu,3
06/05/2020,78,Barcelona,30-39,1,Dona,Positiu,24
06/05/2020,62,Camp de Tarragona,70-79,0,Home,Positiu,1
06/05/2020,62,Camp de Tarragona,80-89,0,Home,Sospitós,5
06/05/2020,63,Terres de l'Ebre,70-79,1,Dona,Sospitós,6
06/05/2020,67,Catalunya Central,30-39,0,Home,Sospitós,7
06/05/2020,62,Camp de Tarragona,90+,0,Home,Sospitós,2
06/05/2020,78,Barcelona,30-39,1,Dona,Sospitós,254
06/05/2020,67,Catalunya Central,80-89,1,Dona,Sospitós,10
06/05/2020,64,Girona,70-79,1,Dona,Sospitós,43
06/05/2020,71,Alt Pirineu i Aran,10-19,0,Home,Sospitós,2
06/05/2020,78,Barcelona,40-49,0,Home,Positiu,6
06/05/2020,63,Terres de l'Ebre,90+,0,Home,Sospitós,4
06/05/2020,78,Barcelona,20-29,1,Dona,Positiu,21
06/05/2020,64,Girona,20-29,0,Home,Sospitós,26
06/05/2020,67,Catalunya Central,40-49,0,Home,Sospitós,19
06/05/2020,67,Catalunya Central,50-59,1,Dona,Positiu,3
06/05/2020,63,Terres de l'Ebre,0-9,0,Home,Sospitós,5
06/05/2020,64,Girona,40-49,0,Home,Sospitós,38
06/05/2020,78,Barcelona,40-49,1,Dona,Sospitós,334
06/05/2020,62,Camp de Tarragona,30-39,0,Home,Sospitós,15
06/05/2020,62,Camp de Tarragona,40-49,1,Dona,Sospitós,33
06/05/2020,78,Barcelona,60-69,0,Home,Positiu,18
06/05/2020,67,Catalunya Central,20-29,1,Dona,Sospitós,31
06/05/2020,67,Catalunya Central,50-59,1,Dona,Sospitós,70
06/05/2020,67,Catalunya Central,0-9,1,Dona,Sospitós,3
06/05/2020,78,Barcelona,50-59,1,Dona,Positiu,37
06/05/2020,63,Terres de l'Ebre,60-69,0,Home,Sospitós,5
06/05/2020,62,Camp de Tarragona,70-79,0,Home,Sospitós,14
06/05/2020,62,Camp de Tarragona,10-19,1,Dona,Sospitós,12
06/05/2020,78,Barcelona,0-9,0,Home,Sospitós,41
06/05/2020,62,Camp de Tarragona,20-29,1,Dona,Sospitós,22
06/05/2020,78,Barcelona,40-49,1,Dona,Positiu,42
06/05/2020,67,Catalunya Central,10-19,1,Dona,Sospitós,7
06/05/2020,62,Camp de Tarragona,50-59,1,Dona,Sospitós,30
06/05/2020,78,Barcelona,90+,0,Home,Sospitós,30
06/05/2020,78,Barcelona,90+,1,Dona,Positiu,21
06/05/2020,67,Catalunya Central,40-49,1,Dona,Sospitós,76
06/05/2020,64,Girona,40-49,1,Dona,Sospitós,152
06/05/2020,78,Barcelona,0-9,1,Dona,Sospitós,26
06/05/2020,78,Barcelona,70-79,0,Home,Sospitós,145
06/05/2020,63,Terres de l'Ebre,30-39,0,Home,Sospitós,4
06/05/2020,78,Barcelona,60-69,1,Dona,Positiu,22
06/05/2020,63,Terres de l'Ebre,40-49,0,Home,Sospitós,2
06/05/2020,63,Terres de l'Ebre,60-69,1,Dona,Sospitós,9
06/05/2020,64,Girona,30-39,1,Dona,Sospitós,93
06/05/2020,78,Barcelona,20-29,0,Home,Sospitós,77
06/05/2020,78,Barcelona,50-59,1,Dona,Sospitós,316
06/05/2020,00,No classificat,90+,1,Dona,Sospitós,1
06/05/2020,78,Barcelona,80-89,0,Home,Sospitós,117
06/05/2020,64,Girona,70-79,0,Home,Sospitós,44
06/05/2020,67,Catalunya Central,80-89,0,Home,Sospitós,5
06/05/2020,78,Barcelona,90+,1,Dona,Sospitós,139
06/05/2020,64,Girona,90+,0,Home,Sospitós,10
06/05/2020,64,Girona,10-19,0,Home,Sospitós,11
06/05/2020,64,Girona,50-59,0,Home,Sospitós,65
06/05/2020,62,Camp de Tarragona,80-89,1,Dona,Positiu,2
06/05/2020,78,Barcelona,90+,0,Home,Positiu,6
06/05/2020,62,Camp de Tarragona,40-49,0,Home,Sospitós,25
06/05/2020,62,Camp de Tarragona,30-39,1,Dona,Sospitós,21
06/05/2020,64,Girona,60-69,1,Dona,Sospitós,76
06/05/2020,64,Girona,20-29,1,Dona,Sospitós,67
06/05/2020,67,Catalunya Central,80-89,0,Home,Positiu,1
06/05/2020,63,Terres de l'Ebre,90+,1,Dona,Sospitós,14
06/05/2020,67,Catalunya Central,60-69,1,Dona,Sospitós,34
06/05/2020,62,Camp de Tarragona,70-79,1,Dona,Sospitós,16
06/05/2020,63,Terres de l'Ebre,50-59,1,Dona,Sospitós,4
06/05/2020,61,Lleida,40-49,1,Dona,Sospitós,24
06/05/2020,61,Lleida,0-9,0,Home,Sospitós,11
